id_show,Generos
132332.0,sin informacion
132329.0,sin informacion
155312.0,Kids
155312.0,Reality
67357.0,Documentary
155310.0,Animation
97831.0,sin informacion
86307.0,Documentary
95589.0,Family
95589.0,Comedy
95589.0,Drama
126623.0,Drama
126619.0,Comedy
126619.0,Drama
156299.0,sin informacion
204393.0,sin informacion
126616.0,sin informacion
126615.0,Animation
126637.0,Animation
227330.0,sin informacion
43061.0,Action & Adventure
43061.0,Sci-Fi & Fantasy
26202.0,Drama
155887.0,Action & Adventure
121918.0,Drama
121918.0,Comedy
227305.0,sin informacion
127318.0,sin informacion
63299.0,Family
97866.0,Animation
97865.0,Animation
86366.0,Documentary
138383.0,sin informacion
118446.0,sin informacion
74389.0,Crime
74389.0,Drama
74385.0,Kids
74385.0,Mystery
74377.0,sin informacion
62350.0,Documentary
205506.0,Comedy
205506.0,Drama
74375.0,Documentary
96975.0,sin informacion
138102.0,sin informacion
122610.0,sin informacion
110702.0,sin informacion
127341.0,sin informacion
86323.0,Drama
97841.0,Animation
121979.0,Comedy
121979.0,Mystery
97838.0,sin informacion
97835.0,Documentary
97834.0,sin informacion
86315.0,Documentary
95545.0,Animation
95545.0,Kids
95541.0,Documentary
218090.0,Drama
218090.0,Comedy
97830.0,sin informacion
3135.0,News
203853.0,Reality
201872.0,sin informacion
139402.0,Talk
139402.0,News
139421.0,Comedy
127345.0,Drama
127345.0,Family
127345.0,Comedy
34816.0,Animation
139419.0,Documentary
139418.0,Documentary
139418.0,Reality
134208.0,sin informacion
194968.0,sin informacion
202756.0,sin informacion
95567.0,sin informacion
220390.0,Drama
205512.0,sin informacion
205511.0,sin informacion
74374.0,Documentary
87041.0,Reality
87041.0,Documentary
90727.0,Documentary
225003.0,Documentary
202707.0,Drama
86345.0,Documentary
86341.0,Drama
86341.0,Mystery
63286.0,Comedy
97474.0,sin informacion
28017.0,sin informacion
28016.0,sin informacion
133369.0,sin informacion
95595.0,Documentary
39709.0,Reality
138469.0,sin informacion
227301.0,sin informacion
137380.0,sin informacion
202727.0,sin informacion
137399.0,sin informacion
5537.0,Comedy
137394.0,sin informacion
121945.0,Drama
121945.0,Mystery
86309.0,Documentary
95285.0,Drama
155368.0,Mystery
201875.0,sin informacion
137397.0,Reality
5521.0,sin informacion
133370.0,Drama
24675.0,sin informacion
86347.0,Drama
133366.0,Documentary
86370.0,Documentary
218095.0,sin informacion
95519.0,Reality
41060.0,Documentary
40618.0,Comedy
40638.0,Family
40638.0,Drama
40637.0,Comedy
40637.0,Crime
86350.0,War & Politics
133368.0,Talk
97816.0,Animation
39782.0,Comedy
109104.0,sin informacion
109193.0,Drama
109193.0,Family
156281.0,Reality
156202.0,sin informacion
156245.0,sin informacion
77205.0,sin informacion
126606.0,sin informacion
127312.0,sin informacion
99136.0,Documentary
87056.0,sin informacion
96484.0,Animation
156261.0,Reality
156237.0,Reality
118496.0,Talk
208669.0,Documentary
126638.0,sin informacion
227303.0,Comedy
39771.0,Drama
35388.0,sin informacion
132343.0,Comedy
110724.0,sin informacion
89418.0,Documentary
202728.0,Drama
118444.0,sin informacion
97498.0,sin informacion
138426.0,sin informacion
227304.0,sin informacion
39751.0,Reality
86344.0,Drama
86344.0,Action & Adventure
17187.0,sin informacion
127392.0,Family
127392.0,Reality
127392.0,Drama
35384.0,Drama
86368.0,sin informacion
86367.0,sin informacion
117495.0,Comedy
117495.0,Action & Adventure
229914.0,sin informacion
155804.0,Documentary
122652.0,News
32079.0,sin informacion
137693.0,sin informacion
92056.0,sin informacion
30564.0,sin informacion
138527.0,Drama
117461.0,Drama
38433.0,sin informacion
135544.0,Drama
3751.0,sin informacion
137697.0,Documentary
32057.0,Action & Adventure
154746.0,Drama
154746.0,Sci-Fi & Fantasy
111416.0,sin informacion
156749.0,sin informacion
92088.0,sin informacion
124038.0,Drama
124052.0,sin informacion
29702.0,sin informacion
124049.0,Drama
124049.0,Family
124014.0,sin informacion
212602.0,Comedy
92074.0,sin informacion
156794.0,Reality
156794.0,Documentary
30565.0,Comedy
92055.0,sin informacion
220313.0,sin informacion
220312.0,Animation
87986.0,Animation
92010.0,sin informacion
92009.0,sin informacion
92008.0,sin informacion
138064.0,sin informacion
83137.0,sin informacion
83190.0,Reality
117213.0,Documentary
46597.0,Mystery
136726.0,sin informacion
117456.0,Talk
83113.0,Comedy
83113.0,Drama
92069.0,News
92032.0,Documentary
92030.0,sin informacion
232210.0,Documentary
232210.0,Talk
25425.0,sin informacion
25453.0,sin informacion
98226.0,sin informacion
156777.0,sin informacion
25432.0,sin informacion
48374.0,sin informacion
28700.0,Comedy
154728.0,Comedy
156738.0,sin informacion
156737.0,sin informacion
156736.0,sin informacion
156735.0,Documentary
117236.0,Talk
234528.0,Talk
213486.0,sin informacion
116105.0,sin informacion
156707.0,sin informacion
25435.0,sin informacion
46524.0,Mystery
46524.0,Crime
46524.0,Drama
156742.0,Reality
92001.0,Drama
92001.0,Comedy
92017.0,sin informacion
234535.0,sin informacion
83133.0,sin informacion
234527.0,Comedy
156788.0,Documentary
154747.0,Animation
154747.0,Kids
156728.0,sin informacion
117288.0,Documentary
156747.0,sin informacion
217351.0,sin informacion
157131.0,Drama
157130.0,Comedy
157129.0,Comedy
157127.0,Mystery
157126.0,sin informacion
157125.0,Animation
157125.0,Kids
157125.0,Family
28627.0,sin informacion
32733.0,Comedy
208101.0,Drama
58740.0,sin informacion
19431.0,sin informacion
21529.0,Drama
28615.0,sin informacion
28654.0,Drama
136713.0,Documentary
136713.0,War & Politics
156755.0,Drama
135530.0,Drama
21588.0,Comedy
117500.0,sin informacion
213487.0,Action & Adventure
213487.0,Drama
54427.0,Animation
227998.0,Talk
227998.0,Reality
105168.0,sin informacion
227996.0,Documentary
227996.0,Reality
227996.0,Talk
198175.0,sin informacion
34756.0,sin informacion
34781.0,Comedy
85305.0,Comedy
117478.0,Documentary
28621.0,sin informacion
156769.0,Documentary
215477.0,Drama
135542.0,Drama
38483.0,sin informacion
236283.0,sin informacion
111403.0,Documentary
15348.0,sin informacion
157304.0,Comedy
135550.0,Drama
198117.0,sin informacion
136305.0,Animation
55707.0,Documentary
18479.0,Documentary
98260.0,Documentary
229934.0,sin informacion
138529.0,sin informacion
34786.0,sin informacion
57495.0,sin informacion
229959.0,sin informacion
98274.0,Crime
98274.0,Drama
98273.0,Documentary
98234.0,Documentary
98233.0,sin informacion
77726.0,Drama
32749.0,Documentary
224063.0,sin informacion
220315.0,Drama
119471.0,sin informacion
126899.0,Drama
217352.0,sin informacion
97715.0,Reality
97714.0,sin informacion
97713.0,Drama
117491.0,Comedy
117491.0,Talk
28666.0,sin informacion
83194.0,Comedy
117439.0,Animation
117439.0,Comedy
126823.0,sin informacion
13536.0,sin informacion
116149.0,Reality
28630.0,sin informacion
97716.0,Animation
58768.0,sin informacion
220304.0,sin informacion
117225.0,Documentary
220373.0,sin informacion
83198.0,Comedy
57496.0,Action & Adventure
57496.0,Reality
122685.0,News
26208.0,sin informacion
156767.0,sin informacion
212601.0,sin informacion
19481.0,Reality
137956.0,sin informacion
87979.0,sin informacion
111411.0,sin informacion
11714.0,sin informacion
62164.0,Comedy
117292.0,Comedy
117292.0,Action & Adventure
19437.0,Animation
2341.0,Comedy
77224.0,Soap
137953.0,Documentary
75648.0,Drama
139366.0,Reality
139340.0,sin informacion
92003.0,Mystery
92003.0,Drama
92002.0,sin informacion
117299.0,Reality
72650.0,sin informacion
25452.0,sin informacion
98252.0,Drama
38435.0,sin informacion
15347.0,Drama
15347.0,Family
215458.0,Comedy
87963.0,Drama
87963.0,Sci-Fi & Fantasy
154742.0,sin informacion
156725.0,sin informacion
97796.0,sin informacion
81420.0,Drama
81420.0,Action & Adventure
81419.0,sin informacion
25454.0,Documentary
117252.0,Drama
117252.0,Family
157120.0,Reality
21551.0,sin informacion
81421.0,Crime
81421.0,Documentary
131487.0,Drama
227199.0,Documentary
204355.0,Documentary
14384.0,Animation
14384.0,Kids
137955.0,sin informacion
123720.0,Reality
137968.0,sin informacion
123735.0,Comedy
201823.0,sin informacion
46647.0,Documentary
82616.0,sin informacion
9453.0,Drama
14398.0,sin informacion
137929.0,Reality
122679.0,sin informacion
212607.0,sin informacion
136685.0,sin informacion
135552.0,sin informacion
138161.0,Documentary
138161.0,Reality
138415.0,Documentary
95511.0,Drama
131486.0,sin informacion
63218.0,Documentary
63216.0,Drama
63216.0,Crime
46662.0,Comedy
138406.0,sin informacion
138405.0,Reality
138405.0,Documentary
139332.0,sin informacion
139346.0,sin informacion
139325.0,sin informacion
204318.0,sin informacion
138414.0,Comedy
225074.0,sin informacion
113275.0,Drama
46652.0,sin informacion
46632.0,Documentary
46632.0,Drama
137947.0,Documentary
137964.0,Drama
139393.0,sin informacion
210566.0,Kids
210566.0,Documentary
210566.0,Family
58541.0,Reality
234537.0,sin informacion
92072.0,sin informacion
234553.0,sin informacion
25436.0,sin informacion
156710.0,sin informacion
84183.0,sin informacion
210570.0,Crime
210570.0,Documentary
117284.0,Documentary
87985.0,Animation
87985.0,Drama
92086.0,sin informacion
92085.0,sin informacion
92084.0,sin informacion
117209.0,Reality
117209.0,Comedy
210534.0,Comedy
92016.0,Drama
92016.0,Mystery
87997.0,Documentary
32746.0,sin informacion
215457.0,Drama
135545.0,sin informacion
92026.0,Reality
28632.0,sin informacion
92087.0,sin informacion
89867.0,sin informacion
80218.0,sin informacion
80217.0,sin informacion
92039.0,sin informacion
92073.0,sin informacion
234581.0,sin informacion
92015.0,Documentary
11734.0,Comedy
89849.0,sin informacion
215430.0,Documentary
117283.0,Documentary
117300.0,sin informacion
156759.0,Documentary
156758.0,Animation
156758.0,Kids
156758.0,Family
156756.0,Documentary
156756.0,Crime
117210.0,Documentary
87993.0,Documentary
87992.0,Documentary
208166.0,sin informacion
74420.0,Drama
92031.0,sin informacion
220316.0,Drama
137687.0,sin informacion
87904.0,Comedy
87904.0,Reality
92060.0,Reality
92058.0,sin informacion
205063.0,sin informacion
229901.0,sin informacion
25482.0,Documentary
25482.0,Drama
36240.0,sin informacion
227995.0,Drama
227995.0,Crime
28612.0,Drama
28612.0,Comedy
198101.0,Drama
198101.0,Family
229927.0,Documentary
236279.0,sin informacion
229944.0,Documentary
98247.0,sin informacion
87995.0,Documentary
156776.0,Drama
154745.0,Drama
87988.0,Animation
87987.0,Animation
117280.0,Documentary
24225.0,Mystery
24225.0,Sci-Fi & Fantasy
24225.0,Comedy
28611.0,sin informacion
71964.0,sin informacion
220376.0,sin informacion
3759.0,sin informacion
54498.0,sin informacion
124040.0,Drama
124040.0,Comedy
96785.0,Documentary
92063.0,sin informacion
15334.0,sin informacion
92071.0,Mystery
92071.0,Comedy
92071.0,Soap
124024.0,Drama
117435.0,Reality
216095.0,Drama
157323.0,sin informacion
136698.0,Drama
116119.0,Comedy
227950.0,sin informacion
28667.0,Drama
117451.0,Reality
76668.0,sin informacion
229925.0,Reality
111427.0,Comedy
111427.0,Drama
11731.0,Reality
156729.0,Kids
156729.0,Animation
217316.0,sin informacion
217315.0,Comedy
232271.0,Comedy
232271.0,Documentary
81442.0,Documentary
209382.0,Drama
209382.0,Family
76623.0,sin informacion
156711.0,sin informacion
92091.0,sin informacion
111419.0,Comedy
111419.0,Drama
97773.0,Animation
234572.0,Comedy
97757.0,Drama
98241.0,Animation
98241.0,Kids
229970.0,Comedy
122663.0,Mystery
89841.0,sin informacion
24208.0,sin informacion
58756.0,Animation
58756.0,Sci-Fi & Fantasy
58753.0,Documentary
97748.0,Drama
97748.0,Action & Adventure
97748.0,Crime
97783.0,Family
77790.0,sin informacion
116110.0,Documentary
122687.0,Drama
98278.0,News
157314.0,Drama
157310.0,sin informacion
229924.0,Mystery
229924.0,Drama
24238.0,sin informacion
119412.0,Drama
119411.0,sin informacion
98225.0,sin informacion
122693.0,Drama
122693.0,Mystery
116130.0,Drama
232380.0,sin informacion
227965.0,sin informacion
227930.0,sin informacion
229912.0,Documentary
229911.0,Drama
229910.0,Documentary
229910.0,Family
224513.0,sin informacion
196584.0,Comedy
196584.0,Reality
198165.0,Drama
198165.0,Action & Adventure
77708.0,Animation
114981.0,Drama
157599.0,sin informacion
157598.0,Drama
157597.0,sin informacion
157595.0,Drama
232310.0,sin informacion
232388.0,Documentary
209335.0,sin informacion
24214.0,sin informacion
24213.0,Comedy
122661.0,sin informacion
76685.0,Documentary
152370.0,Comedy
136314.0,sin informacion
136310.0,sin informacion
136999.0,Kids
12746.0,sin informacion
55718.0,Documentary
36799.0,sin informacion
114982.0,sin informacion
232328.0,Drama
51825.0,Family
122667.0,sin informacion
227667.0,sin informacion
125999.0,sin informacion
222817.0,sin informacion
114966.0,sin informacion
97793.0,Animation
24207.0,sin informacion
98266.0,sin informacion
98230.0,Animation
98230.0,Family
98230.0,Kids
152306.0,Comedy
155805.0,Documentary
97784.0,Documentary
36800.0,sin informacion
98269.0,sin informacion
129393.0,sin informacion
21512.0,Drama
21509.0,Drama
116196.0,Drama
116196.0,Family
77730.0,sin informacion
98217.0,sin informacion
76665.0,Reality
98239.0,Animation
21519.0,Drama
136767.0,Comedy
232212.0,Documentary
232212.0,Talk
62188.0,Mystery
62188.0,Drama
96755.0,Drama
229933.0,Drama
81444.0,Drama
156721.0,sin informacion
228376.0,Documentary
55717.0,Comedy
234589.0,sin informacion
210546.0,Action & Adventure
210546.0,Crime
234570.0,sin informacion
46593.0,Comedy
136724.0,Kids
136724.0,Sci-Fi & Fantasy
46589.0,sin informacion
122700.0,Comedy
88000.0,Documentary
38470.0,Documentary
24223.0,sin informacion
127538.0,sin informacion
214464.0,Talk
208131.0,Drama
208107.0,Reality
208171.0,sin informacion
208116.0,Animation
114912.0,Reality
97785.0,sin informacion
234039.0,sin informacion
114930.0,Comedy
89895.0,sin informacion
26243.0,sin informacion
98219.0,Documentary
208133.0,Comedy
208133.0,Drama
214485.0,Drama
208128.0,Documentary
113805.0,sin informacion
208148.0,sin informacion
208114.0,Drama
114995.0,sin informacion
98283.0,sin informacion
98258.0,Family
98258.0,Drama
77720.0,sin informacion
232265.0,sin informacion
117290.0,Documentary
156753.0,sin informacion
156727.0,sin informacion
220354.0,sin informacion
220369.0,Drama
83112.0,Drama
26215.0,sin informacion
183466.0,sin informacion
198167.0,Documentary
21583.0,Documentary
21583.0,Drama
77793.0,sin informacion
156779.0,sin informacion
54431.0,Comedy
234577.0,sin informacion
117201.0,sin informacion
98238.0,sin informacion
24281.0,sin informacion
119401.0,Reality
98206.0,Talk
26212.0,sin informacion
229922.0,Documentary
229922.0,War & Politics
98291.0,Documentary
119406.0,Reality
98223.0,Documentary
98221.0,Documentary
230000.0,sin informacion
98220.0,Family
119405.0,Documentary
229982.0,sin informacion
98235.0,sin informacion
136981.0,Crime
136981.0,Comedy
55709.0,Documentary
136302.0,sin informacion
136996.0,sin informacion
136995.0,sin informacion
116165.0,Documentary
116165.0,War & Politics
117453.0,Reality
97795.0,Animation
155809.0,Action & Adventure
155809.0,Drama
92033.0,sin informacion
214465.0,Documentary
229960.0,sin informacion
122677.0,Drama
229957.0,sin informacion
229956.0,sin informacion
229973.0,sin informacion
98265.0,Documentary
12750.0,Drama
12750.0,Soap
212668.0,sin informacion
55734.0,sin informacion
232398.0,sin informacion
55726.0,Documentary
24217.0,Documentary
234576.0,sin informacion
55711.0,Animation
55711.0,Comedy
224549.0,sin informacion
92028.0,sin informacion
92027.0,Drama
92027.0,Mystery
87976.0,Crime
87976.0,Comedy
92042.0,sin informacion
92040.0,Reality
92018.0,sin informacion
129388.0,sin informacion
224066.0,Documentary
21599.0,Reality
29715.0,sin informacion
21546.0,sin informacion
21545.0,Comedy
156798.0,sin informacion
21542.0,sin informacion
15333.0,Comedy
156791.0,Reality
21587.0,Comedy
54489.0,sin informacion
29716.0,Animation
29716.0,Comedy
29716.0,Sci-Fi & Fantasy
135543.0,Drama
32734.0,Reality
135558.0,sin informacion
32731.0,Sci-Fi & Fantasy
32731.0,Drama
32731.0,Action & Adventure
28626.0,sin informacion
156778.0,sin informacion
116104.0,Drama
83143.0,Comedy
87982.0,sin informacion
157132.0,Animation
157132.0,Sci-Fi & Fantasy
124009.0,sin informacion
124008.0,Reality
29705.0,Comedy
29703.0,Documentary
29703.0,News
124051.0,Drama
124051.0,Family
116192.0,Animation
116192.0,Comedy
21543.0,Drama
87974.0,Comedy
62170.0,Action & Adventure
21600.0,sin informacion
220352.0,Drama
220352.0,Reality
137931.0,Mystery
114980.0,Reality
114978.0,sin informacion
126875.0,Animation
126866.0,Animation
126000.0,Talk
218863.0,sin informacion
126815.0,Animation
46513.0,sin informacion
114965.0,News
122684.0,sin informacion
229961.0,sin informacion
119467.0,Talk
76691.0,sin informacion
119499.0,sin informacion
98227.0,Soap
98227.0,Drama
155806.0,Documentary
35513.0,sin informacion
125961.0,sin informacion
232333.0,sin informacion
232305.0,sin informacion
77707.0,Documentary
77707.0,Reality
229983.0,sin informacion
138543.0,Documentary
155816.0,Reality
45396.0,Documentary
57809.0,sin informacion
61921.0,sin informacion
227164.0,Documentary
139331.0,sin informacion
32945.0,sin informacion
128207.0,Documentary
128207.0,War & Politics
204812.0,sin informacion
232383.0,Animation
232383.0,Kids
232304.0,sin informacion
63221.0,Drama
139794.0,sin informacion
139793.0,Drama
139791.0,sin informacion
139789.0,sin informacion
76618.0,Documentary
229916.0,sin informacion
209334.0,Comedy
209334.0,Crime
128208.0,Documentary
229918.0,Drama
156748.0,Comedy
24209.0,Crime
24209.0,Drama
98213.0,Documentary
98209.0,sin informacion
98208.0,Drama
234529.0,Talk
234529.0,Family
19449.0,Drama
19448.0,sin informacion
228375.0,Documentary
116153.0,Comedy
62197.0,Documentary
96786.0,Documentary
58543.0,sin informacion
29723.0,Comedy
157119.0,Animation
157119.0,Kids
157119.0,Sci-Fi & Fantasy
157119.0,Family
19447.0,sin informacion
61952.0,Documentary
228388.0,Drama
116176.0,Documentary
116198.0,Drama
116195.0,Documentary
97786.0,sin informacion
156768.0,sin informacion
116171.0,Documentary
156766.0,Documentary
229984.0,Reality
122682.0,Documentary
136984.0,sin informacion
228387.0,Documentary
228386.0,Documentary
228364.0,sin informacion
24202.0,Drama
98284.0,Documentary
229986.0,sin informacion
229985.0,Reality
138520.0,sin informacion
117276.0,Documentary
34792.0,sin informacion
55720.0,sin informacion
55722.0,Documentary
84807.0,sin informacion
117229.0,Talk
117228.0,sin informacion
117227.0,Documentary
36255.0,sin informacion
122675.0,Drama
234571.0,sin informacion
212629.0,sin informacion
117231.0,sin informacion
212626.0,sin informacion
136717.0,sin informacion
209364.0,Comedy
24286.0,sin informacion
198180.0,sin informacion
229920.0,sin informacion
56041.0,sin informacion
136762.0,Animation
136762.0,Drama
13548.0,Drama
216090.0,Reality
232379.0,Reality
232378.0,sin informacion
232376.0,sin informacion
55725.0,Documentary
55725.0,News
55723.0,Documentary
6058.0,Reality
57444.0,Comedy
229964.0,Family
229964.0,Sci-Fi & Fantasy
229964.0,Comedy
229964.0,Kids
229964.0,Action & Adventure
12745.0,Drama
55751.0,sin informacion
227985.0,Comedy
227961.0,sin informacion
56052.0,Drama
56052.0,Comedy
232375.0,Comedy
122674.0,Documentary
33695.0,sin informacion
122666.0,sin informacion
38463.0,Documentary
209375.0,sin informacion
156789.0,Documentary
58786.0,Crime
156787.0,Documentary
156784.0,sin informacion
46526.0,Drama
156799.0,sin informacion
82675.0,Drama
232279.0,sin informacion
19473.0,Drama
209324.0,Drama
209322.0,sin informacion
155828.0,Reality
209320.0,sin informacion
209318.0,Documentary
105108.0,Talk
36254.0,Drama
156780.0,Drama
122695.0,sin informacion
117295.0,Documentary
222800.0,sin informacion
135585.0,Drama
45397.0,Animation
45397.0,Comedy
204334.0,Reality
204333.0,sin informacion
227126.0,sin informacion
75681.0,sin informacion
217471.0,Drama
217471.0,Animation
117240.0,Documentary
82688.0,Comedy
50128.0,Comedy
50128.0,Crime
50128.0,Action & Adventure
234569.0,sin informacion
98275.0,Comedy
21505.0,Comedy
21527.0,sin informacion
64322.0,Comedy
32098.0,Comedy
82651.0,Crime
157302.0,Animation
157302.0,Family
157302.0,Kids
222582.0,Comedy
119470.0,Documentary
13532.0,sin informacion
51893.0,Documentary
98228.0,sin informacion
35593.0,Family
35593.0,Sci-Fi & Fantasy
204829.0,sin informacion
13501.0,sin informacion
51875.0,Family
51874.0,Animation
34774.0,sin informacion
198116.0,Drama
117258.0,Documentary
228000.0,sin informacion
83188.0,Crime
114964.0,Drama
122644.0,Drama
32100.0,sin informacion
105101.0,Documentary
212606.0,Documentary
209387.0,sin informacion
136689.0,Documentary
229938.0,sin informacion
136742.0,Reality
122669.0,Drama
105158.0,Talk
122642.0,Documentary
122642.0,Reality
136671.0,sin informacion
209389.0,sin informacion
85852.0,Family
204345.0,Comedy
85849.0,Drama
136715.0,sin informacion
78386.0,sin informacion
98204.0,sin informacion
229928.0,Drama
117244.0,sin informacion
117259.0,sin informacion
117241.0,sin informacion
209330.0,sin informacion
216071.0,sin informacion
105195.0,sin informacion
34736.0,Animation
138519.0,Sci-Fi & Fantasy
138519.0,Animation
229976.0,Documentary
98246.0,Animation
155815.0,sin informacion
155814.0,sin informacion
198121.0,Drama
198121.0,Comedy
198121.0,Family
34795.0,sin informacion
21575.0,Drama
34788.0,sin informacion
55701.0,sin informacion
98298.0,Animation
98298.0,Documentary
51818.0,Comedy
85855.0,sin informacion
114843.0,sin informacion
9460.0,sin informacion
210773.0,Crime
210773.0,Drama
210773.0,Mystery
210797.0,Animation
210797.0,Comedy
157560.0,Documentary
138409.0,Crime
138409.0,Drama
201815.0,sin informacion
32908.0,Comedy
198113.0,Documentary
36238.0,sin informacion
209325.0,sin informacion
86303.0,Documentary
104582.0,Talk
136911.0,Documentary
136910.0,Drama
136908.0,Reality
136908.0,Documentary
46549.0,Mystery
157557.0,Crime
157557.0,Drama
121318.0,sin informacion
25410.0,sin informacion
43001.0,Reality
86378.0,War & Politics
86377.0,sin informacion
215404.0,Documentary
86371.0,Animation
86371.0,Comedy
86371.0,Sci-Fi & Fantasy
157336.0,sin informacion
215450.0,sin informacion
63253.0,Drama
130847.0,sin informacion
106283.0,Drama
236208.0,Comedy
236208.0,Crime
209383.0,sin informacion
210766.0,sin informacion
36256.0,sin informacion
24290.0,sin informacion
13510.0,Drama
13509.0,sin informacion
105194.0,Comedy
224510.0,sin informacion
129397.0,sin informacion
36228.0,sin informacion
36237.0,sin informacion
34779.0,sin informacion
36236.0,sin informacion
117246.0,Documentary
50122.0,Family
205062.0,Soap
205062.0,Drama
33700.0,Comedy
198179.0,sin informacion
216088.0,Comedy
21849.0,Documentary
215405.0,sin informacion
226048.0,sin informacion
236206.0,sin informacion
236236.0,sin informacion
55772.0,sin informacion
236233.0,Drama
74307.0,Reality
137607.0,sin informacion
137622.0,sin informacion
62294.0,Crime
213407.0,sin informacion
220788.0,Comedy
220788.0,Drama
220800.0,Drama
220795.0,sin informacion
157556.0,sin informacion
157580.0,sin informacion
106278.0,Documentary
218924.0,sin informacion
138496.0,Documentary
215423.0,Reality
86383.0,sin informacion
157567.0,Documentary
215416.0,sin informacion
138184.0,sin informacion
123305.0,sin informacion
234596.0,sin informacion
104550.0,sin informacion
215406.0,sin informacion
25500.0,Documentary
76256.0,sin informacion
216021.0,Family
216021.0,Sci-Fi & Fantasy
216021.0,Kids
218610.0,Talk
157385.0,sin informacion
74311.0,Kids
74311.0,Family
46557.0,sin informacion
116954.0,Documentary
136716.0,Documentary
55719.0,Documentary
55719.0,Reality
117251.0,Drama
19474.0,sin informacion
198128.0,Documentary
205064.0,sin informacion
229942.0,sin informacion
216094.0,sin informacion
122673.0,sin informacion
198114.0,Reality
227997.0,Drama
117255.0,Documentary
117248.0,Documentary
117247.0,Documentary
117263.0,Crime
117263.0,Documentary
216084.0,sin informacion
19456.0,sin informacion
209333.0,sin informacion
136686.0,sin informacion
212618.0,sin informacion
157137.0,Animation
157118.0,Reality
124041.0,Drama
234568.0,sin informacion
46590.0,sin informacion
136721.0,Documentary
136720.0,sin informacion
232272.0,sin informacion
97777.0,sin informacion
229930.0,sin informacion
212615.0,sin informacion
234573.0,Documentary
33640.0,sin informacion
208425.0,sin informacion
209323.0,sin informacion
24288.0,Drama
24288.0,Family
46583.0,Action & Adventure
18466.0,Drama
224041.0,sin informacion
136696.0,Documentary
136696.0,Action & Adventure
136605.0,Documentary
152304.0,sin informacion
33635.0,sin informacion
209392.0,Documentary
209391.0,Reality
209391.0,Documentary
105153.0,Comedy
209328.0,Reality
117256.0,sin informacion
74299.0,sin informacion
105164.0,Drama
152305.0,sin informacion
152302.0,Drama
152301.0,Comedy
152301.0,Drama
21576.0,Drama
117243.0,Documentary
54438.0,Drama
92020.0,Reality
229913.0,Family
229913.0,Sci-Fi & Fantasy
36239.0,sin informacion
36227.0,sin informacion
36203.0,sin informacion
105167.0,sin informacion
209376.0,Comedy
208500.0,Documentary
13554.0,sin informacion
227972.0,Drama
227972.0,Comedy
18423.0,sin informacion
125960.0,Drama
125960.0,Family
222583.0,sin informacion
55766.0,Documentary
222581.0,sin informacion
222599.0,Documentary
126852.0,sin informacion
217343.0,sin informacion
228343.0,sin informacion
113816.0,Family
113816.0,Drama
113813.0,Family
113813.0,Drama
229995.0,sin informacion
125962.0,sin informacion
85818.0,Documentary
5591.0,sin informacion
131484.0,Documentary
201830.0,Comedy
83174.0,Drama
83174.0,Mystery
117278.0,Drama
117278.0,Comedy
229921.0,Drama
229921.0,Sci-Fi & Fantasy
137325.0,sin informacion
113270.0,Reality
32948.0,sin informacion
85864.0,Drama
85864.0,Mystery
204311.0,sin informacion
204310.0,sin informacion
32980.0,Documentary
139722.0,sin informacion
76626.0,Drama
139720.0,sin informacion
218044.0,Action & Adventure
225075.0,Documentary
75661.0,sin informacion
82610.0,Documentary
13300.0,Comedy
75686.0,Drama
75686.0,Comedy
227125.0,sin informacion
227124.0,Reality
210772.0,Drama
227120.0,Reality
109113.0,sin informacion
85819.0,Documentary
85819.0,Crime
201821.0,Mystery
201821.0,Drama
82648.0,Reality
85817.0,sin informacion
92011.0,Mystery
83177.0,Drama
83176.0,Family
83176.0,Reality
117261.0,sin informacion
117279.0,Drama
117250.0,sin informacion
117294.0,Documentary
201822.0,Documentary
82639.0,Reality
32955.0,Drama
32955.0,Soap
82662.0,Reality
85880.0,Documentary
227339.0,sin informacion
133383.0,sin informacion
78367.0,Comedy
155880.0,Drama
155880.0,Comedy
155880.0,Family
204301.0,sin informacion
217474.0,sin informacion
63388.0,Comedy
82691.0,Family
82691.0,Talk
138145.0,Family
138145.0,Kids
138145.0,Animation
138439.0,Reality
131492.0,Action & Adventure
138413.0,sin informacion
113274.0,Talk
113274.0,Reality
46606.0,sin informacion
139773.0,sin informacion
113236.0,sin informacion
198173.0,sin informacion
61207.0,Drama
61206.0,Drama
95957.0,sin informacion
22347.0,sin informacion
128274.0,sin informacion
82672.0,sin informacion
21653.0,Drama
208649.0,sin informacion
63241.0,Documentary
63277.0,sin informacion
63276.0,sin informacion
133378.0,Action & Adventure
227340.0,sin informacion
227337.0,sin informacion
110696.0,sin informacion
137944.0,sin informacion
96401.0,Drama
96401.0,Comedy
225054.0,sin informacion
204335.0,Animation
113276.0,Documentary
113276.0,Family
113276.0,Kids
137930.0,Comedy
137930.0,Drama
61995.0,Talk
217473.0,sin informacion
210778.0,Drama
217482.0,sin informacion
18872.0,sin informacion
19471.0,Drama
122664.0,sin informacion
122681.0,sin informacion
204359.0,sin informacion
212612.0,sin informacion
212611.0,sin informacion
204339.0,sin informacion
136714.0,Comedy
57801.0,sin informacion
32941.0,Drama
46630.0,Talk
46630.0,Comedy
131482.0,Reality
131482.0,Mystery
122680.0,Documentary
95547.0,sin informacion
63239.0,Reality
6034.0,Comedy
138167.0,sin informacion
